record_type,record_id,kind,label,source,target,status,size,asset_symbol,weight,count,href,metrics_json
node,person:0x494eaa55ecf6310658b8fc004b0888dcb698097f,person,0x494e...097f,,,active,20.93,,,,/community/0x494e-097f/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x496505251a17845a2714a0d89e91475dc1d79b30,person,0x4965...9b30,,,active,20.93,,,,/community/0x4965-9b30/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x49b41d9695f32531748d1a36c2074b98c447ace2,person,0x49b4...ace2,,,active,20.93,,,,/community/0x49b4-ace2/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x49d31dcb59e115f5c9e505a58a323ade076f2176,person,0x49d3...2176,,,active,92.66,,,,/community/0x49d3-2176/,"{""eth_received"": 0.619, ""usdc_received"": 2600.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 1}"
node,person:0x4a0a41f0278c732562e2a09008dfb0e4b9189eb3,person,0x4a0a...9eb3,,,active,14.0,,,,/community/0x4a0a-9eb3/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x4a39ae081678f3d4abbfbd50b3034580b8baf48a,person,0x4a39...f48a,,,active,14.0,,,,/community/0x4a39-f48a/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,person,0x4a3e...3cdf,,,active,40.39,,,,/community/0x4a3e-3cdf/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 13, ""proposals_authored"": 0}"
node,person:0x4b186552933382f5af7d241ed2d0bb7b79e4d200,person,0x4b18...d200,,,active,45.35,,,,/community/0x4b18-d200/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 22, ""proposals_authored"": 0}"
node,person:0x4b5951ca3fd19897feb9e42609f252b609eae526,person,0x4b59...e526,,,active,30.09,,,,/community/0x4b59-e526/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 1}"
node,person:0x4b5f934da25c33f130efc5df47c91af1375baa30,person,0x4b5f...aa30,,,active,39.65,,,,/community/0x4b5f-aa30/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 4, ""proposals_authored"": 2}"
node,person:0x4bb45b82da746b596e1fedf6a90bd0f8194ae7e3,person,0x4bb4...e7e3,,,active,20.93,,,,/community/0x4bb4-e7e3/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x4bcfbe7cb986157bc3dd862f7b9a5af216e35789,person,0x4bcf...5789,,,active,24.99,,,,/community/0x4bcf-5789/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x4bf88042de0220647acb314af3c5f310aec3bcc0,person,0x4bf8...bcc0,,,active,20.93,,,,/community/0x4bf8-bcc0/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x4bfae84db65b77775ecd9de229f627e57928a4ec,person,0x4bfa...a4ec,,,active,20.93,,,,/community/0x4bfa-a4ec/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x4bfcfac1b28aad45c3696488e4806d0cb9c3c949,person,0x4bfc...c949,,,active,20.93,,,,/community/0x4bfc-c949/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x4c0e4cc1da881930655bf3061e24a9b0f71e1e43,person,0x4c0e...1e43,,,active,20.93,,,,/community/0x4c0e-1e43/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x4cfec81930d87c0ec2d38a4819d05a756756d85b,person,0x4cfe...d85b,,,active,27.86,,,,/community/0x4cfe-d85b/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 3, ""proposals_authored"": 0}"
node,person:0x4d16fce1bd6e327ae31398ce9a2c4e12c077ecb1,person,0x4d16...ecb1,,,active,44.16,,,,/community/0x4d16-ecb1/,"{""eth_received"": 0.4, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 15, ""proposals_authored"": 1}"
node,person:0x4d1fd46f87449ffe235e3fce21df8a9bf8bd9206,person,0x4d1f...9206,,,active,20.93,,,,/community/0x4d1f-9206/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x4d309554153ef6ebef728d5fd90814e855467fb7,person,0x4d30...7fb7,,,active,31.92,,,,/community/0x4d30-7fb7/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 5, ""proposals_authored"": 0}"
node,person:0x4d6db6c7115a1c60d42a0c635a4455d2a1813c12,person,0x4d6d...3c12,,,active,20.93,,,,/community/0x4d6d-3c12/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x4d7a60a30894a42cd249014621dbb5346e12464a,person,0x4d7a...464a,,,active,24.99,,,,/community/0x4d7a-464a/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x4dd5dd7dee89ed216e031fb93e7919f5a7adb41d,person,0x4dd5...b41d,,,active,20.93,,,,/community/0x4dd5-b41d/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x4df4058cdb72c4004ae27fc09243d387f52287f2,person,0x4df4...87f2,,,active,35.97,,,,/community/0x4df4-87f2/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 2}"
node,person:0x4e12494144dbd9456a93ce147fcd1207252a5655,person,0x4e12...5655,,,active,30.09,,,,/community/0x4e12-5655/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 4, ""proposals_authored"": 0}"
node,person:0x4e5398601ac8db7d2ae258d9f38a0ea28f9fcb80,person,0x4e53...cb80,,,active,24.99,,,,/community/0x4e53-cb80/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x4e5fa8291556059c414ea39fd8dbb57d6b33ae5b,person,0x4e5f...ae5b,,,active,20.93,,,,/community/0x4e5f-ae5b/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x4e6bbcc121f75721299e2c60ba5ea2a68fa32a0c,person,0x4e6b...2a0c,,,active,27.86,,,,/community/0x4e6b-2a0c/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 3, ""proposals_authored"": 0}"
node,person:0x4e6fdf035239c19fc49d91056f6ec29a3689f599,person,0x4e6f...f599,,,active,20.93,,,,/community/0x4e6f-f599/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x4fba94363621a3b86417d6d0b2819583263a9bc0,person,0x4fba...9bc0,,,active,20.93,,,,/community/0x4fba-9bc0/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x4fc1b98f87764acb52c2237defa48b07f55a86a8,person,0x4fc1...86a8,,,active,27.86,,,,/community/0x4fc1-86a8/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 3, ""proposals_authored"": 0}"
node,person:0x5016c719acf8f5c61ae4a8ec33453b686c1c4325,person,0x5016...4325,,,active,20.93,,,,/community/0x5016-4325/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x503a5161d1c5d9d82bf35a4c80da0c3ad72d9244,person,0x503a...9244,,,active,20.93,,,,/community/0x503a-9244/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x506d092783809b5760634cbc3c58b0025118fcb0,person,0x506d...fcb0,,,active,20.93,,,,/community/0x506d-fcb0/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x508dd44ff3404e618d430d4562c3773b073a5ccc,person,0x508d...5ccc,,,active,20.93,,,,/community/0x508d-5ccc/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x50b3aee4aadaf115c4274bda7b788572d859a9b2,person,0x50b3...a9b2,,,active,33.46,,,,/community/0x50b3-a9b2/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 6, ""proposals_authored"": 0}"
node,person:0x51742200aa68e998a5e9629426a56e3397fea897,person,0x5174...a897,,,active,20.93,,,,/community/0x5174-a897/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x5183e0203858aa3e3bc3a7d9cb41875a4c0a6216,person,0x5183...6216,,,active,27.86,,,,/community/0x5183-6216/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 3, ""proposals_authored"": 0}"
node,person:0x51976040dba81431c50caf1113e271c3f2bcb305,person,0x5197...b305,,,active,20.93,,,,/community/0x5197-b305/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x51b930641da9482e392848389f23ddc279f2d544,person,0x51b9...d544,,,active,20.93,,,,/community/0x51b9-d544/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x51db76e1a34db3216d39077b5fad69f02feb6982,person,0x51db...6982,,,active,20.93,,,,/community/0x51db-6982/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x522387bc8ef64d8a53a7f71351b77d991ecf7c86,person,0x5223...7c86,,,active,27.86,,,,/community/0x5223-7c86/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 3, ""proposals_authored"": 0}"
node,person:0x52409eba04a79ced30a309eb001ed34d60fa9d01,person,0x5240...9d01,,,active,33.46,,,,/community/0x5240-9d01/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 6, ""proposals_authored"": 0}"
node,person:0x52f85ee7cb066da4d018d589a6d9c81a6dfd60f1,person,0x52f8...60f1,,,active,27.86,,,,/community/0x52f8-60f1/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 3, ""proposals_authored"": 0}"
node,person:0x533d84fcbaabfd9249802e8b0d54a2005246ae6a,person,0x533d...ae6a,,,active,20.93,,,,/community/0x533d-ae6a/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x535d4ef3d44aa2447eaab3ff076dcda5e17cfac1,person,0x535d...fac1,,,active,20.93,,,,/community/0x535d-fac1/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x535fda4404cc3c07643f90edf6512d272897088b,person,0x535f...088b,,,active,14.0,,,,/community/0x535f-088b/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x536779e28c5a74401334809ca8affa4cafcaa926,person,0x5367...a926,,,active,20.93,,,,/community/0x5367-a926/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x53aea1ec0a7ca04eb4463984a7da085f35697f05,person,0x53ae...7f05,,,active,20.93,,,,/community/0x53ae-7f05/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x5400a7c562e21e50f048b0e99a016ffaf82a6de3,person,0x5400...6de3,,,active,24.99,,,,/community/0x5400-6de3/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x543d53d6f6d15adb6b6c54ce2c4c28a5f2ccb036,person,0x543d...b036,,,active,20.93,,,,/community/0x543d-b036/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x5451348c4ebd5f9816c19725972ff40ec23f14bc,person,0x5451...14bc,,,active,33.46,,,,/community/0x5451-14bc/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 6, ""proposals_authored"": 0}"
node,person:0x545908fece870215dff4ba6f949b0190c6b5137b,person,0x5459...137b,,,active,14.0,,,,/community/0x5459-137b/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x54845fabac4950284291eed95504b5e711fa0771,person,0x5484...0771,,,active,20.93,,,,/community/0x5484-0771/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x548a6d55dcf54e8701d63a3bc196a4a86f55f5f1,person,0x548a...f5f1,,,active,20.93,,,,/community/0x548a-f5f1/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x549418604d15df787eb24ca47f1f02fcf1600a52,person,0x5494...0a52,,,active,20.93,,,,/community/0x5494-0a52/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x54be9c677e243572ab91ada065ceed12b7e578da,person,0x54be...78da,,,active,20.93,,,,/community/0x54be-78da/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x55948d9fc9212bb0d0602a8cf56954fe8ced18c1,person,0x5594...18c1,,,active,20.93,,,,/community/0x5594-18c1/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x55a5705453ee82c742274154136fce8149597058,person,0x55a5...7058,,,active,20.93,,,,/community/0x55a5-7058/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x55ff84528d130733343becf43b1ac7e125f7be1d,person,0x55ff...be1d,,,active,27.86,,,,/community/0x55ff-be1d/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 3, ""proposals_authored"": 0}"
node,person:0x560ddbb5ccaf91d27e91f0e7c0fa099e7ee179e6,person,0x560d...79e6,,,active,14.0,,,,/community/0x560d-79e6/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x56200128c056772d7d68268fb32f0727463d8b8d,person,0x5620...8b8d,,,active,14.0,,,,/community/0x5620-8b8d/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x568f888e808621bde2f8f6511bfcf952732ae70c,person,0x568f...e70c,,,active,24.99,,,,/community/0x568f-e70c/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x56b6dcddd5d96535c35b720c96e19939920544d8,person,0x56b6...44d8,,,active,69.33,,,,/community/0x56b6-44d8/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 232, ""proposals_authored"": 5}"
node,person:0x56c012a0d1e338a605a41b0a6af7730137f05515,person,0x56c0...5515,,,active,20.93,,,,/community/0x56c0-5515/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x5746396dfe7025190a7775df94b6e89310ddd238,person,0x5746...d238,,,active,14.0,,,,/community/0x5746-d238/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x576950a0ae9c6c134a381fb4cf245e478e82ecab,person,0x5769...ecab,,,active,38.85,,,,/community/0x5769-ecab/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 11, ""proposals_authored"": 0}"
node,person:0x58455cc7ad62e8416f3a822cee6d3a080f053e91,person,0x5845...3e91,,,active,14.0,,,,/community/0x5845-3e91/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x58fe5a3be41361d0af7dd824fd0ce686b41b5f1b,person,0x58fe...5f1b,,,active,20.93,,,,/community/0x58fe-5f1b/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x59252640d45a54ceaa1e32dac6dc3082acb064cb,person,0x5925...64cb,,,active,20.93,,,,/community/0x5925-64cb/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x597960438e28e3b529dcea95c267dc9cfc458db0,person,0x5979...8db0,,,active,34.54,,,,/community/0x5979-8db0/,"{""eth_received"": 0.8, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 1}"
node,person:0x59e7afd1c4246f28bdf2323016098b9be03d032b,person,0x59e7...032b,,,active,20.93,,,,/community/0x59e7-032b/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x59fc71b07c4c533d83f29fb5e7c2d4ae6ea831ee,person,0x59fc...31ee,,,active,24.99,,,,/community/0x59fc-31ee/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x5a84c23b27f7dec4fa4e30041be057c165f71250,person,0x5a84...1250,,,active,33.46,,,,/community/0x5a84-1250/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 6, ""proposals_authored"": 0}"
node,person:0x5adf1c982bde935ce98a07e115ff8d09254ecb1b,person,0x5adf...cb1b,,,active,14.0,,,,/community/0x5adf-cb1b/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 0, ""proposals_authored"": 0}"
node,person:0x5b0949d0f67e9c318a386f0238da337739ee59e5,person,0x5b09...59e5,,,active,24.99,,,,/community/0x5b09-59e5/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x5b28a32aa9f4a287af55f3e5a408523a0c21f8f1,person,0x5b28...f8f1,,,active,20.93,,,,/community/0x5b28-f8f1/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x5b2aad701dab7f5d7dfd82a4cf31e336188e8331,person,0x5b2a...8331,,,active,27.86,,,,/community/0x5b2a-8331/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 3, ""proposals_authored"": 0}"
node,person:0x5b6bd51e67a40aebfeb0bb1eb3d07cb97edc31eb,person,0x5b6b...31eb,,,active,20.93,,,,/community/0x5b6b-31eb/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x5b705164a2e3579dd7e2c1a0ac8332ae53ebdf57,person,0x5b70...df57,,,active,20.93,,,,/community/0x5b70-df57/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x5bc33bd9e2ddadaf82979c9fc54bc6d3e67ecae6,person,0x5bc3...cae6,,,active,24.99,,,,/community/0x5bc3-cae6/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 2, ""proposals_authored"": 0}"
node,person:0x5bfeb4ca066c9458842ac89b6e5cd983bd1a1034,person,0x5bfe...1034,,,active,33.46,,,,/community/0x5bfe-1034/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 6, ""proposals_authored"": 0}"
node,person:0x5c25f3e763d567e7cbd791141f645d86dd11c437,person,0x5c25...c437,,,active,41.08,,,,/community/0x5c25-c437/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 14, ""proposals_authored"": 0}"
node,person:0x5c8f77be6639cbd5b669e409c610926cc4e0e6ae,person,0x5c8f...e6ae,,,active,20.93,,,,/community/0x5c8f-e6ae/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
node,person:0x5ce561e048d2cd64523d6316228f97bd2537f92f,person,0x5ce5...f92f,,,active,20.93,,,,/community/0x5ce5-f92f/,"{""eth_received"": 0.0, ""usdc_received"": 0.0, ""gnars_received"": 0.0, ""active_votes"": 1, ""proposals_authored"": 0}"
